nom_rue,longueur_km,segments
Rheinhafen,0.040837932718148964,1
Lindencarré,0.42594876789133707,7
Zentralhof,0.7669151877877459,6
Waldhof,0.475626323852575,8
Helmertstraße,0.2536349194730467,4
Kastanienallee,1.4165707799622511,4
X-11a,0.058816745406286335,1
Lachnerstraße,0.3024374625665675,2
Feldstraße,0.478620851733563,2
Aussichtspunkt Lauterberg,0.03324857841162646,1
Paul-Ehrlich-Straße,0.7664502020468831,4
Posttunnel,0.17072491942692666,1
Berthold-Kiefer-Weg,1.5663200527363852,3
Im Holzhof,0.5164411223180314,5
Mittlerer Teichlholzweg,0.7873460059305567,1
Neufeldschlagweg,1.1250235983099877,1
Romantischer Weg,3.117317137017634,2
Birklesbrunnenweg,0.2963993054868228,1
Wolfsweg,0.3914842240766763,1
Kreisel / L559,0.011738677423639711,1
Europaplatz,14.86650494074279,2
Hardtwaldweg,1.294367278425512,1
Verlängerter Häfenweg,1.3770078143387887,3
Altrheinbrücke,0.036292799068974806,1
Blankenloch Mühlenweg,0.37940497087071834,4
Feldblickstraße,0.8349906231975153,2
In den Tannenäckern,0.35361602910427126,3
Oberer Sonnenberg,1.0197482367125996,5
Spickerallee,0.3507684036869806,1
Haizingerstraße,0.23334130432688954,1
Europäische Schule Steig F,0.1195759759273732,1
Europäische Schule Steig D,0.08863832910779115,1
Europäische Schule Steig A,0.22770787213024804,1
B,0.049417725561470734,1
C,0.050294914036837335,1
Carl-Metz-Brücke,0.06381367929297378,1
Brieger Straße,0.1699303866565676,1
Rotteckstraße,0.05789746805968393,1
Sternstraße,0.5545686663615637,2
Römerweg,0.3350285278032977,2
Karl-Hoffmann-Straße,0.11970308129209836,1
Albtalstraße,0.31728394196332643,2
Julius-Becker-Weg,0.3856415043250447,2
Lindackerweg,1.4097031354146468,1
Schwarzer Schlauchweg,1.0526376392987316,1
Beinhölzle,1.248533175788324,1
Eisbergweg,0.376344610900343,1
Hansjörg-Ludwig-Straße,0.2283354537455528,1
Bonndorfer Straße,0.18209663545288313,1
Schultheißenstraße,0.2845852716169477,1
Hyazinthenweg,0.2953581147603146,1
Platz der Grundrechte,0.1553146073723432,1
Hopfenbergweg,1.834525627800331,2
Hauptbahnhof Südseite,0.19729088845061882,1
Zirbenweg,0.24068761994344923,1
Zeppelinring,0.6132832068365615,1
Roter Weg,3.589726287528569,6
Julius-Hirsch-Straße,0.24831815958911904,1
Insel Aubügel,0.08940587889757726,2
Im Oberfeld,0.3085016274507551,1
Hanne-Landgraf-Platz,0.4599215856028381,3
Rappenbergstraße,0.7150621175925728,2
Altes Wasserreservoir,0.03022082800046568,1
Mehlweg,0.07169768310864445,1
Barfußpfad Turmbergbad,0.4161458448612358,2
Pfeiferäcker,0.6190684938319064,2
Leisbuckel,0.33500665705366167,1
Am Storchennest,0.40838649581182374,2
Esplanade,5.040529746745124,11
Hauptbahnhof (Vorplatz),0.021445636641353735,1
Felsstraße,0.4761051227889368,2
Meidingerstraße,0.32405710979403923,2
Fasanenplatz,0.18791958816515097,5
Poststraße (Steig B),0.02760799399387665,1
Ehrenhof,0.3501238653894875,2
Kirchenplatz,0.4600300678316686,4
Hohwäldleweg,2.134875533871133,2
Ziegelbergstraße,0.40754951162047204,1
Werderplatz,0.24287580083052968,1
Frohnau,0.1987977979751602,1
Christophlesweg,0.7332659611681559,1
An der Klam,0.7987480975627936,3
Am Maueranger,0.17057649818931309,1
Am Wiesenrain,0.19243161547881935,1
Straße S,1.0368462852850007,1
Staudenäcker,0.1024762878542963,1
Kronprinzenstraße,0.11246722424770962,1
Festplatz Knielingen,0.13993623656784784,1
Am Künstlerhaus,1.0962544908992786,6
Parkplatz VIP,0.017292966411699844,1
RheinAUen-naturbeobachtungs-PfadE (RAUPE),1.0389237860479286,2
Weinhof,0.0404945141245095,1
Hohenwettersbach Rathaus,0.037811366864398066,2
An der B 36,0.10947408050093974,1
Heinrich-Hübsch-Straße,0.2066308770268615,1
Reinmuthstraße,2.7674418066323083,6
Malteser-Wegle,0.10851090126695787,1
Steinweg,2.3150634011871056,1
Rathauspassage,0.08057952986496157,3
Kreuzlach,1.6362461184049069,2
Hagsfeld Bahnhof,0.014208802125251526,1
Durlach Bahnhof (Steg A),0.032203906444360164,1
Beiertheimer Weg,1.1704860461583986,2
Rathausgäßle,0.10521076997639929,2
Sulzallee,1.1606392260973653,1
Geroldstraße,0.16294626138875926,2
Alte Bach Weg,0.30981438574452214,2
Berghausener Weg,0.13105434522240222,2
Im Lachenfeld,0.15037540691183054,2
Rintheimer Weg,0.16890107342910585,2
Amalienbadgarage,0.14474068963548684,1
Großer und Kleiner Saum,0.03804048380524291,1
Herderstraße,0.2372943594277413,3
Habichtweg,0.6568575742907539,3
Mastweidenweg,3.334072799482605,6
Wettersteinweg,0.5534190421699117,2
Oberer Bocksbrunnenweg,1.0455246984672693,2
Reiterpfad,2.6904622097641417,2
Vincenz-Prießnitz-Straße,0.18915028766430428,6
Jöhlinger Staße,0.08255331652283722,1
Seufzerallee,1.1463417056366916,1
Turmberg Terrassen,0.10275081665143954,1
Schützenhaus,0.043252650251969706,1
Weg M,0.23644042111528107,2
Weg 7,3.2183814390201144,2
Weg 13,0.3654237730974513,1
Ste.-Marie-aux-Mines-Straße,0.48847608149086325,1
Im Silbertal,0.16141636616721236,1
Festplatz,0.31983448117605817,3
Kraichbachweg,0.23399993080522247,3
Pfinzweg,0.10228771630005289,1
Heglachweg,0.06782845910857815,1
Saalbachweg,0.07964769686465985,1
Wilhelm-Martin-Straße,0.5175747989809263,2
Trim Dich Pfad,0.471237742407995,1
Gewann Lachäcker,1.3554109169397521,4
Neureut-Heide,0.0855367545319287,1
Waldweg,0.5259261128199904,1
Hellewäldlesweg,0.9181085670638223,1
Milanweg,0.2205018444824287,1
Am Klärwerk,0.15946103480389626,3
Wilhelmsbrücke,0.003805471135050053,1
Unterer Sonnenberg,0.18090526762832485,1
Forchheim Hauptstraße,0.07268650132083157,1
Zirkelhof,0.24090435496207263,5
Gänsbuckel,0.17099028160697377,1
Weg 8,0.10589866156169447,1
-4,0.39443494632390014,1
Zum Gewann Blöße,0.05244159439198764,1
Handelshof,0.08102817476858354,3
Horst-Winterberg-Allee,0.2559486537542261,1
Marie-Curjel-Weg,0.4532906646178514,1
SMDH (Strommasten-Downhill),3.882645162155495,4
Huttenkreuz,0.10075628071793341,1
Lange Richtstatt,0.8271154501641842,1
Am Kanalweg,0.12643386390329506,2
Daxgasse,0.07408184492484005,1
Heinrich-Weitz-Straße,0.7852109968553844,1
Thyssenstraße,0.38294489321959096,1
Ludwig-Bacher-Weg,0.15051188912312902,1
Rätselwald,0.4013226711417626,1
Straße F,0.971012921098964,1
Straße L,0.2284747178180258,1
Emil-Wachter-Weg,0.22558405409227655,1
Kronenplatz,0.18653083585109148,4
Stephanplatz,0.0686558385203752,1
Umkehrstraße,0.07651967495272821,1
Ernst-Heil-Straße,0.08352699870953188,2
Josef-Winter-Straße,0.08176458376933592,2
Emil-Wachter-Straße,0.8283485287638929,7
Hagsgeld sud,0.011051163719023751,1
Stupfericher Richtstatt,0.12688714127221432,1
Grünhutstraße,0.3581782212048343,1
Tor 3,0.02934526378849386,1
Tor 2,0.029671462715722328,1
Tor 1,0.02970184327765255,1
Tor 4,0.029402207086024146,1
Flugplatz,0.13615716127620178,1
Hauptbahnhof (Vorplatz) Steig C,0.0214456366415456,1
Hof 7,0.1250178095088437,1
Hof 4,0.08186814362164276,1
Hof 6,0.08421711278603512,1
Hof 1,0.10746219067952271,1
Hof 3,0.10822246429346388,1
Hof 5,0.0813088613121053,1
KIT Campus Ost,0.03521506008346094,1
Finkenschlagweg,0.5608213168768733,3
Elbinger Straße (West),0.16436590976422258,2
Insterburger / Kolberger Straße,0.20470617762844212,2
Hagsfeld Süd,0.01426930796134787,1
Baschin-Stäffele,0.09023501527600546,6
Welschneureuter Allee,0.48720150177485677,1
Schmalensteinweg,0.018812404307619303,1
Hermannstraße,0.16180472964820666,2
Konrad-Zuse-Straße,1.0109220040806748,5
Hardthofschlagweg,0.851333803445874,1
Am Storchenbuckel,0.3609569111517774,3
Kirchfeld Fortuna,0.11778160693426692,2
Mittlerer Weg,0.3785904437885892,1
Badenwerkstraße am Festplatz,0.36843225872641133,4
Dr.-Herbert-Mrozik-Straße,0.3599402768609234,3
Erna-Hötzel-Straße,0.39179591423231186,2
Brunnenplatz,0.01877346055077933,1
Hof 2,0.04449860913332273,1
Waschpark Rheinstetten,0.06685906040372822,1
From DACHS Till Dawn,2.8962573400635465,1
Beiertheimer Brücke,0.07084175166344368,1
Ludwig-Tieck-Straße,0.17779848800047532,1
Durlacher Tor/KIT-Campus Süd,0.029954786750338736,1
St.Josef Kirche,0.023750786488233103,1
KIT Campus Nord - Südtor,0.05395878131720805,1
Steinbruchbunker,0.1534725586972072,1
Bärengraben,0.1424465248447862,1
Straße L1,0.22843572092871448,1
Straße 7a,0.1715007681700401,1
X-3f,0.18226562235033972,1
X-3d,0.12458174462501385,1
Y-4c,0.12427517668120937,1
Y-4d,0.039810890844221444,1
X-2b,0.17985601418565592,1
Y-4a,1.0552211055918503,4
Y-2b,0.03914036286389238,1
X-2p,0.12730692319157078,1
X-3c,0.30699588838452274,1
X-3e,1.435979181313472,3
Y-5b,0.5325164075941553,2
Y-10a,0.926139901612212,2
Y-10b,0.06062517292873774,1
X-2f,0.8533302362758937,3
Y-9a,0.23997214420495608,2
Y-8a,0.1581232698177352,1
X-2h,0.2856054844701477,2
X-2s,0.46421183854689524,4
X-2q,0.17758697432926157,1
X-6b,0.28010268011427064,4
Y-6c,0.11714353819710166,1
Y-1c,0.1467062816966926,1
X-2n,0.06966380874114918,1
Y-3,0.03978603810522775,1
X-3g,0.8280453544493699,3
X-2k,0.10645801569205658,1
X-3b,0.1492067456239762,1
X-2c,0.2998392371069868,2
Y-1a,0.6487963927748953,3
Johestraße,0.49124538239601157,3
An der Fasanengartenmauer,0.13950086422985541,1
Mountainbike Trail,0.10316284074113256,1
New-Jersey-Straße,0.06947660248751385,1
Treppenhaus,0.026700479947130415,1
Straße A,0.6472978008863659,1
Straße B,0.665364434515716,1
Straße B2,0.30692664178690293,1
Straße M4,0.3396007485825669,1
Straße M3,0.16645848378421324,1
X-9a,0.2960927405172481,1
X-12,0.19904451018386096,1
X-2a,1.256322181981833,2
X-7a,0.1402371982157993,1
Y-1d,0.14672029599179842,1
Kontraktorenstraße,0.20498227999414942,1
Y-5,0.248841591143758,1
Y-12,0.2714645524498406,1
Y-14,0.3124112922869356,1
X-1c,0.14910735497885738,1
Y-17,0.45482364659985985,2
X-3j,0.1629855201013992,2
Y-9c,0.0606247339455753,1
Y-5c,0.028294953805448247,1
X-2d,0.051894616673388974,1
Blankenloch Süd,0.020953134020406633,2
Atruvia Campus,0.5422904383208506,3
Ebereschen-Ring,0.5715234351833186,1
Wacholderring,0.5148714925677601,1
Eiben-Ring,0.35081316669271323,1
Weißdorn-Ring,0.45805607435798695,1
Holunder-Ring,0.4718862767522202,1
Am alten Umspannwerk,0.1731755215774875,2
Durchgang 18/103,0.00845105919076053,1
Südumfahrung Hagsfeld,2.8013387595083867,3
Stresemannstraße,1.3223499394830323,2
Bulach West,0.024714518293878912,1
Mühlgraben,0.18546388610707734,1
Karlsruher Augenblickrunde,0.0220365949211817,1
Magistrale,0.6110456018553083,2
Parkplatz Henninger,0.3496571128189201,1
Rollstuhlrampe,0.02996398895272533,1
Zieglersweg,0.22847940398892913,1
Hohenwettersbach Friedhof,0.16752925365725954,2
Berghausen Bahnhof,0.04806779193231188,1
Staudenplatz,0.06573100710892692,1
Nordtangente,0.1973185901885824,1
Wolfgang-Lorch-Weg,0.08217017745651882,1
Harald-Hurst-Plätzle,0.06363293473127109,1
Brunnenstückbrücke,0.24979757278244058,1
